3545.586	-0.052	0.050
3545.677	-0.051	0.052
3545.755	-0.051	0.052
3545.833	-0.051	0.054
3545.924	-0.052	0.054
3546.002	-0.051	0.055
3546.093	-0.053	0.054
3546.172	-0.052	0.055
3546.250	-0.052	0.055
3546.341	-0.051	0.054
3546.419	-0.051	0.054
3546.510	-0.050	0.054
3546.588	-0.050	0.054
3546.667	-0.052	0.054
3546.758	-0.051	0.054
3546.836	-0.051	0.054
3546.927	-0.051	0.054
3547.005	-0.049	0.054
3547.083	-0.049	0.054
3547.174	-0.053	0.051
3547.252	-0.051	0.051
3547.343	-0.049	0.051
3547.422	-0.050	0.050
3547.500	-0.051	0.049
3547.591	-0.050	0.049
3547.669	-0.051	0.047
3547.760	-0.050	0.045
3547.838	-0.053	0.044
3547.917	-0.053	0.044
3548.008	-0.051	0.044
3548.086	-0.051	0.044
3548.177	-0.052	0.042
3548.255	-0.050	0.044
3548.333	-0.050	0.043
3548.424	-0.050	0.042
3548.502	-0.053	0.043
3548.593	-0.050	0.039
3548.672	-0.050	0.039
3548.750	-0.049	0.039
3548.841	-0.049	0.039
3548.919	-0.051	0.039
3549.010	-0.049	0.039
3549.088	-0.049	0.039
3549.167	-0.050	0.039
3549.258	-0.052	0.040
3549.336	-0.051	0.040
3549.427	-0.051	0.044
3549.505	-0.050	0.043
3549.583	-0.053	0.044
3549.674	-0.051	0.044
3549.752	-0.049	0.044
3549.843	-0.052	0.044
3549.922	-0.051	0.044
3550.000	-0.051	0.044
3550.091	-0.049	0.044
3550.169	-0.051	0.045
3550.260	-0.051	0.045
3550.338	-0.051	0.045
3550.417	-0.049	0.044
3550.508	-0.051	0.044
3550.586	-0.052	0.044
3550.677	-0.051	0.044
3550.755	-0.051	0.044
3550.833	-0.049	0.044
3550.924	-0.049	0.044
3551.002	-0.049	0.044
3551.093	-0.049	0.044
3551.172	-0.049	0.044
3551.250	-0.051	0.044
3551.341	-0.050	0.043
3551.419	-0.052	0.044
3551.510	-0.052	0.044
3551.588	-0.052	0.044
